question,answer,context
Quels enseignements sont dispensés au cinquième semestre du programme LST en Risques et Ressources Naturels ?,"Au semestre 5, les cours sont : Risques et ressources naturels, Techniques géophysiques/géotechniques/géochimiques, Techniques géomatiques, Informatiques, Modélisation et analyse de données, Soft Skills.",La question porte sur les enseignements dispensés au cinquième semestre du programme LST en Risques et Ressources Naturels.
Pouvez-vous me donner la liste des cours du semestre 5 dans le programme LST en Risques et Ressources Naturels ?,"Au semestre 5, les cours sont : Risques et ressources naturels, Techniques géophysiques/géotechniques/géochimiques, Techniques géomatiques, Informatiques, Modélisation et analyse de données, Soft Skills.",La question porte sur la demande de la liste des cours du semestre 5 dans le programme LST en Risques et Ressources Naturels.
Quels sont les matières étudiées lors du cinquième semestre du programme LST en Risques et Ressources Naturels ?,"Au semestre 5, les cours sont : Risques et ressources naturels, Techniques géophysiques/géotechniques/géochimiques, Techniques géomatiques, Informatiques, Modélisation et analyse de données, Soft Skills.",La question porte sur les matières étudiées lors du cinquième semestre du programme LST en Risques et Ressources Naturels.
Qu'est-ce qu'on étudie pendant le cinquième semestre du programme LST en Risques et Ressources Naturels ?,"Au semestre 5, les cours sont : Risques et ressources naturels, Techniques géophysiques/géotechniques/géochimiques, Techniques géomatiques, Informatiques, Modélisation et analyse de données, Soft Skills.",La question porte sur les études menées pendant le cinquième semestre du programme LST en Risques et Ressources Naturels.
Quels cours sont enseignés au semestre 6 du programme LST en Risques et Ressources Naturels (Option : Risques naturels) ?,"Au semestre 6, les cours sont : Risques géologiques, Risques hydroclimatiques, Risques naturels et aménagement, Projet de fin d’études.","La question porte sur les cours enseignés au semestre 6 du programme LST en Risques et Ressources Naturels, avec une option en Risques naturels."
Quels enseignements sont dispensés au sixième semestre du programme LST en Risques et Ressources Naturels (Option : Risques naturels) ?,"Au semestre 6, les cours sont : Risques géologiques, Risques hydroclimatiques, Risques naturels et aménagement, Projet de fin d’études.","La question porte sur les enseignements dispensés au sixième semestre du programme LST en Risques et Ressources Naturels, avec une option en Risques naturels."
Pouvez-vous me donner la liste des cours du semestre 6 dans le programme LST en Risques et Ressources Naturels (Option : Risques naturels) ?,"Au semestre 6, les cours sont : Risques géologiques, Risques hydroclimatiques, Risques naturels et aménagement, Projet de fin d’études.","La question porte sur la demande de la liste des cours du semestre 6 dans le programme LST en Risques et Ressources Naturels, avec une option en Risques naturels."
Quels sont les matières étudiées lors du sixième semestre du programme LST en Risques et Ressources Naturels (Option : Risques naturels) ?,"Au semestre 6, les cours sont : Risques géologiques, Risques hydroclimatiques, Risques naturels et aménagement, Projet de fin d’études.","La question porte sur les matières étudiées lors du sixième semestre du programme LST en Risques et Ressources Naturels, avec une option en Risques naturels."
Qu'est-ce qu'on étudie pendant le sixième semestre du programme LST en Risques et Ressources Naturels (Option : Risques naturels) ?,"Au semestre 6, les cours sont : Risques géologiques, Risques hydroclimatiques, Risques naturels et aménagement, Projet de fin d'études.","La question porte sur ce qui est étudié pendant le sixième semestre du programme LST en Risques et Ressources Naturels, avec une option en Risques naturels."
Quels cours sont enseignés au semestre 6 du programme LST en Risques et Ressources Naturels (Option : Ressources naturelles) ?,"Au semestre 6, les cours sont : Géoressources Naturelles, Bioressources Naturelles, Valorisation et durabilité des ressources, Projet de fin d’études.","La question porte sur les cours enseignés au semestre 6 du programme LST en Risques et Ressources Naturels, avec une option en Ressources naturelles."
Quels enseignements sont dispensés au sixième semestre du programme LST en Risques et Ressources Naturels (Option : Ressources naturelles) ?,"Au semestre 6, les cours sont : Géoressources Naturelles, Bioressources Naturelles, Valorisation et durabilité des ressources, Projet de fin d'études.","La question porte sur les enseignements dispensés au sixième semestre du programme LST en Risques et Ressources Naturels, avec une option en Ressources naturelles."
Pouvez-vous me donner la liste des cours du semestre 6 dans le programme LST en Risques et Ressources Naturels (Option : Ressources naturelles) ?,"Au semestre 6, les cours sont : Géoressources Naturelles, Bioressources Naturelles, Valorisation et durabilité des ressources, Projet de fin d’études.","La question porte sur la demande de la liste des cours du semestre 6 dans le programme LST en Risques et Ressources Naturels, avec une option en Ressources naturelles."
Quels sont les matières étudiées lors du sixième semestre du programme LST en Risques et Ressources Naturels (Option : Ressources naturelles) ?,"Au semestre 6, les cours sont : Géoressources Naturelles, Bioressources Naturelles, Valorisation et durabilité des ressources, Projet de fin d'études.","La question porte sur les matières étudiées lors du sixième semestre du programme LST en Risques et Ressources Naturels, avec une option en Ressources naturelles."
Qu'est-ce qu'on étudie pendant le sixième semestre du programme LST en Risques et Ressources Naturels (Option : Ressources naturelles) ?,"Au semestre 6, les cours sont : Géoressources Naturelles, Bioressources Naturelles, Valorisation et durabilité des ressources, Projet de fin d'études.","La question porte sur ce qui est étudié pendant le sixième semestre du programme LST en Risques et Ressources Naturels, avec une option en Ressources naturelles."
Qui est le coordinateur de ce programme LST en Risques et Ressources Naturels ?,Le coordinateur de ce programme est le Pr. Bouzid Saida.,La question porte sur l'identification du coordinateur du programme LST en Risques et Ressources Naturels.
Qui est en charge de coordonner le programme LST en Risques et Ressources Naturels ?,Le coordinateur de ce programme est le Pr. Bouzid Saida.,La question porte sur la personne responsable de coordonner le programme LST en Risques et Ressources Naturels.
Quelle est l'identité du coordinateur du programme LST en Risques et Ressources Naturels ?,Le coordinateur de ce programme est le Pr. Bouzid Saida.,La question porte sur l'identification de l'identité du coordinateur du programme LST en Risques et Ressources Naturels.
Qui supervise le programme LST en Risques et Ressources Naturels ?,Le coordinateur de ce programme est le Pr. Bouzid Saida.,La question porte sur la supervision du programme LST en Risques et Ressources Naturels.
Qui est la personne responsable du programme LST en Risques et Ressources Naturels ?,Le coordinateur de ce programme est le Pr. Bouzid Saida.,La question porte sur l'identification de la personne responsable du programme LST en Risques et Ressources Naturels.
Quel est l'e-mail du coordinateur du programme LST en Risques et Ressources Naturels ?,L'e-mail du coordinateur est : sbouzid@uae.ac.ma,La question vise à obtenir l'e-mail du coordinateur du programme LST en Risques et Ressources Naturels.
Comment puis-je contacter le coordinateur du programme LST en Risques et Ressources Naturels ?,L'e-mail du coordinateur est : sbouzid@uae.ac.ma,La question porte sur le moyen de contacter le coordinateur du programme LST en Risques et Ressources Naturels.
Quelle est l'adresse e-mail du coordinateur du programme LST en Risques et Ressources Naturels ?,L'e-mail du coordinateur est : sbouzid@uae.ac.ma,La question vise à connaître l'adresse e-mail du coordinateur du programme LST en Risques et Ressources Naturels.
